Season,Club (grouped),Club,First Name,Last Name,Position,Total Compensation,Base Salary
2014,RSL,RSL,Jordan,Allen,M/F,90000,80000
2014,CLB,CLB,Tyson,Wahl,D,89667,85000
2014,MTL,MTL,Mamadou,Danso,D,87500,87500
2014,TFC,TOR,Doneil,Henry,D,87083,75000
2014,CHI,CHI,Lovel,Palmer,M,87000,82500
2014,COL,COL,Clint,Irwin,GK,87000,75000
2014,NE,NE,Darrius,Barnes,D,86667,80000
2014,NE,NE,Stephen,Neumann,M-F,86250,65000
2014,VAN,VAN,Erik,Hurtado,F/M,86150,51150
2014,COL,COL,Marc,Burch,D,85000,85000
2014,DC,DC,Steven,Birnbaum,D,85000,55000
2014,KC,KC,Andy,Gruenebaum,GK,85000,85000
2014,PHI,PHI,Zach,Pfeffer,M,85000,75000
2014,SEA,SEA,Chad,Barrett,F,85000,80000
2014,MTL,MTL,Blake,Smith,M,84900,51150
2014,POR,POR,Ben,Zemanski,M,83350,80850
2014,CHI,CHI,Matt,Watson,M,82665,71663
2014,CHI,CHI,Florent,Pongolle,F,81000,72000
2014,NE,NE,Brad,Knighton,GK,80700,78100
2014,COL,COL,Chris,Klute,D,80144,75000
2014,LAG,LA,James,Riley,D,80000,80000
2014,PHI,PHI,Ethan,White,D,80000,80000
2014,SEA,SEA,Gonzalo,Pineda,M,80000,80000
2014,NE,NE,Tony,Taylor,F,79371,69996
2014,FCD,DAL,Kellyn,Acosta,M,79000,55000
2014,NE,NE,Charlie,Davies,F,78941,75000
2014,CHV,CHV,Ryan,Finley,F,78650,51150
2014,CHI,CHI,Kyle,Reynish,GK,78317,74000
2014,CHV,CHV,Marco,Delgado,M,77500,75000
2014,TFC,TOR,Kyle,Bekker,M,77400,51150
2014,KC,KC,Jonathan,Kempin,GK,77083,70000
2014,CLB,CLB,Daniel,Paladini,M,76667,75000
2014,FCD,DAL,Fabian,Castillo,F,76250,70000
2014,VAN,VAN,Russell,Teibert,M,75600,70000
2014,CHI,CHI,Logan,Pause,M,75000,75000
2014,CLB,CLB,Hector,Jimenez,M,75000,75000
2014,PHI,PHI,James,McLaughlin,M,75000,66000
2014,SEA,SEA,Marco,Pappa,M,75000,75000
2014,TFC,TOR,Bradley,Orr,D,75000,75000
2014,POR,POR,Jorge,Villafana,F,74432,72765
2014,COL,COL,Thomas,Piermayr,D,74430,70008
2014,PHI,PHI,Cristhian,Hernandez,M,74375,72500
2014,HOU,HOU,AJ,Cochran,D,73500,57500
2014,HOU,HOU,David,Horst,D,72750,70000
2014,TFC,TOR,Jordan,Hamilton,F,72500,60000
2014,RSL,RSL,Kenny,Mansally,F,72000,65000
2014,VAN,VAN,Paolo,Tornaghi,GK,72000,72000
2014,SJ,SJ,Ty,Harden,D,71665,68250
2014,RBNY,NY,Matt,Miazga,D,71250,65000
2014,DC,DC,Jared,Jeffrey,M,71200,65000
2014,FCD,DAL,Danny,Garcia,M,71000,55000
2014,TFC,TOR,Andrew,Wiedeman,F,70500,60500
2014,CHV,CHV,Jose Erick,Correa,F,70000,70000
2014,RSL,RSL,Joao,Plata,F,70000,70000
2014,SEA,SEA,Tristan,Bowen,F,70000,65000
2014,RBNY,NY,Ryan,Meara,GK,69500,68250
2014,POR,POR,Jake,Gleeson,GK,69493,66000
2014,DC,DC,Collin,Martin,M,69167,55000
2014,MTL,MTL,Eric,Miller,M/D,68500,57500
2014,SEA,SEA,Damion,Lowe,D,68500,57500
2014,SJ,SJ,Brandon,Barklage,M,68415,65000
2014,SJ,SJ,Khari,Stephenson,M,68336,65004
2014,COL,COL,Shane,O'Neill,M,67750,56250
2014,DC,DC,Jalen,Robinson,D,67000,55000
2014,CHI,CHI,Victor,Pineda,M,66742,60000
2014,CLB,CLB,Ethan,Finlay,F,65848,50848
2014,MTL,MTL,Calum,Mallace,M,65848,50848
2014,FCD,DAL,Coy,Craft,F,65587,48504
2014,DC,DC,Nana,Attakora,D,65576,62500
2014,COL,COL,Dillon,Serna,M,65500,52500
2014,PHI,PHI,Fred,Carreiro,M,65460,65460
2014,CLB,CLB,Ben,Speas,F,65100,65100
2014,SEA,SEA,Marcus,Hahnemann,GK,65000,65000
2014,VAN,VAN,Mehdi,Ballouchy,M,65000,65000
2014,VAN,VAN,Nicolas,Mezquida,M-F,65000,65000
2014,LAG,LA,Tommy,Meyer,D,64598,50848
2014,TFC,TOR,Bright,Dike,F,63575,60638
2014,LAG,LA,Brian,Perk,GK,63125,60000
2014,CHV,CHV,Caleb,Calvert,F,62500,55000
2014,RBNY,NY,Connor,Lade,D,61963,57750
2014,LAG,LA,Kyle,Venter,D,61000,48500
2014,VAN,VAN,Mamadou,Diouf,F,61000,48500
2014,DC,DC,Kyle,Porter,M,60956,52313
2014,SJ,SJ,Michael,Fucito,MF,60640,57750
2014,CHI,CHI,Quincy,Amarikwa,F,60000,60000
2014,CHV,CHV,Thomas,McNamara,M,60000,48500
2014,COL,COL,Grant,Van de Casteele,D,60000,48500
2014,MTL,MTL,Andres,Romero,F,60000,60000
2014,SEA,SEA,Onyekachi,Apam,D,60000,60000
2014,TFC,TOR,Chris,Konopka,GK,60000,60000
2014,VAN,VAN,Caleb,Clarke,F,60000,60000
2014,NE,NE,Scott,Caldwell,M,59813,52313
2014,SJ,SJ,Shaun,Francis,D,57890,55000
2014,RSL,RSL,Luke,Mulholland,M,56250,55000
2014,COL,COL,Gale,Agbossoumonde,D,55492,48825
2014,POR,POR,Danny,O'Rourke,D,55008,55008
2014,VAN,VAN,Samuel,Adekugbe,D,55000,50000
2014,SEA,SEA,Kevin,Parsemain,F,54487,48504
2014,PHI,PHI,Antoine,Hoppenot,F,54450,54450
2014,COL,COL,Charles,Eloundou,F,53825,48825
2014,POR,POR,Steven,Evans,M,53825,48825
2014,CHI,CHI,Benji,Joya,M,53504,48504
2014,VAN,VAN,Andre,Lewis,M,53500,48500
2014,FCD,DAL,Alejandro,Zendejas,F,53171,36504
2014,PHI,PHI,Brian,Brown,F,53004,48504
2014,COL,COL,Joe,Nasco,GK,52694,50000
2014,SEA,SEA,Zach,Scott,D,52500,52500
2014,PHI,PHI,Raymon,Gaddis,D,52313,52313
2014,CLB,CLB,Romain,Gall,M,51886,48504
2014,DC,DC,Michael,Seaton,F,51500,48500
2014,NE,NE,Andre,Akpan,F,51333,48500
2014,PHI,PHI,Corben,Bone,M,51325,48825
2014,KC,KC,Soony,Saad,F,51150,51150
2014,SEA,SEA,Michael,Azira,D,51148,48504
2014,RSL,RSL,Benjamin,Lopez,F,51105,48500
2014,LAG,LA,Oscar,Sorto,D,50700,48825
2014,LAG,LA,Joseph,Villarreal,M,50700,48825
2014,FCD,DAL,Moises,Hernandez,D,50450,48825
2014,SJ,SJ,Cordell,Cato,F,50400,50400
2014,SEA,SEA,Josh,Ford,GK,50240,48500
2014,VAN,VAN,Carlyle,Mitchell,D,50075,48825
2014,CHV,CHV,Martin,Rivero,M,50004,50004
2014,CHV,CHV,Leandro,Barrera,F,50000,50000
2014,MTL,MTL,Santiago,Gonzalez,M/F,50000,50000
2014,HOU,HOU,Bryan,Salazar,F,49825,48825
2014,DC,DC,Conor,Doyle,F,49750,48500
2014,KC,KC,Kevin,Ellis,D,49575,48825
2014,SEA,SEA,Cam,Weaver,F,49004,48504
2014,KC,KC,Erik,Palmer-Brown,D,49000,48500
2014,POR,POR,Alvas,Powell,D,48828,48828
2014,CHI,CHI,Steven,Kinney,D,48825,48825
2014,CLB,CLB,Bernardo,Anor,M,48825,48825
2014,CLB,CLB,Chad,Barson,D,48825,48825
2014,CLB,CLB,Eric,Gehrig,M,48825,48825
2014,CLB,CLB,Kevan,George,M,48825,48825
2014,CLB,CLB,Matt,Lampson,GK,48825,48825
2014,CLB,CLB,Aaron,Schoenfeld,F,48825,48825
2014,COL,COL,Kamani,Hill,M,48825,48825
2014,FCD,DAL,Stephen,Keel,D,48825,48825
2014,DC,DC,Alex,Caskey,M,48825,48825
2014,DC,DC,Andrew,Dykstra,GK,48825,48825
2014,DC,DC,David,Estrada,F,48825,48825
2014,DC,DC,Joe,Willis,GK,48825,48825
2014,HOU,HOU,Servando,Carrasco,M,48825,48825
2014,HOU,HOU,Brian,Ownby,M,48825,48825
2014,KC,KC,Lawrence,Olum,M/D,48825,48825
2014,LAG,LA,Rafael,Garcia,M,48825,48825
2014,LAG,LA,Brian,Rowe,GK,48825,48825
2014,LAG,LA,Kenney,Walker,M,48825,48825
2014,MTL,MTL,Evan,Bush,GK,48825,48825
2014,MTL,MTL,Karl,Ouimette,D,48825,48825
2014,RBNY,NY,Michael,Bustamante,M-D,48825,48825
2014,RBNY,NY,Ian,Christianson,M,48825,48825
2014,PHI,PHI,Aaron,Wheeler,F,48825,48825
2014,POR,POR,Rauwshan,McKenzie,D,48825,48825
2014,POR,POR,Michael,Nanchoff,M,48825,48825
2014,RSL,RSL,Jeff,Attinella,GK,48825,48825
2014,RSL,RSL,Cole,Grossman,M,48825,48825
2014,RSL,RSL,Sebastian,Velasquez,M,48825,48825
2014,SEA,SEA,Andy,Rose,M,48825,48825
2014,TFC,TOR,Mark,Bloom,D,48825,48825
2014,SEA,SEA,Sean,Okoli,F,48750,48500
2014,SEA,SEA,Aaron,Kovar,M,48700,48500
2014,CHV,CHV,Luis,Bolanos,F,48504,48504
2014,CHV,CHV,Felix,Borja,F,48504,48504
2014,CHV,CHV,Akira,Kaji,D,48504,48504
2014,HOU,HOU,Mark,Sherrod,F,48504,48504
2014,KC,KC,Jimmy,Medranda,M,48504,48504
2014,VAN,VAN,Kianz,Froese,M-F,48504,44004
2014,CHI,CHI,Greg,Cochrane,D,48500,48500
2014,CHI,CHI,Matthew,Fondy,F,48500,48500
2014,CHI,CHI,Hunter,Jumper,D,48500,48500
2014,CHI,CHI,Alec,Kann,GK,48500,48500
2014,CHI,CHI,Chris,Ritter,M,48500,48500
2014,CHI,CHI,Grant,Ward,F,48500,48500
2014,CHV,CHV,Matthew,Dunn,M,48500,48500
2014,CLB,CLB,Brad,Stuver,GK,48500,48500
2014,CLB,CLB,Ben,Sweat,D,48500,48500
2014,CLB,CLB,Matt,Wiet,D,48500,48500
2014,COL,COL,Brian,Mullan,M,48500,48500
2014,FCD,DAL,Tesho,Akindele,F,48500,48500
2014,FCD,DAL,Jesse,Gonzalez,GK,48500,48500
2014,FCD,DAL,Ryan,Hollingshead,M,48500,48500
2014,FCD,DAL,Brian,Span,M,48500,48500
2014,DC,DC,Kofi,Opare,D,48500,48500
2014,KC,KC,Igor,Juliao,D,48500,48500
2014,LAG,LA,Dan,Gargan,D,48500,48500
2014,LAG,LA,Chandler,Hoffman,F,48500,48500
2014,LAG,LA,Jack,McBean,F,48500,48500
2014,LAG,LA,Charlie,Rugg,F,48500,48500
2014,MTL,MTL,James,Bissue,F,48500,48500
2014,MTL,MTL,Maxime,Crepeau,GK,48500,48500
2014,MTL,MTL,Gorka,Larrea,M,48500,48500
2014,MTL,MTL,Wandrille,Lefevre,M,48500,48500
2014,MTL,MTL,Maxim,Tissot,D,48500,48500
2014,PHI,PHI,Leo,Fernandes,M,48500,48500
2014,POR,POR,Andrew,Weber,GK,48500,48500
2014,RSL,RSL,Rich,Balchan,D,48500,48500
2014,RSL,RSL,Carlos,Salcedo,D,48500,48500
2014,RSL,RSL,Devon,Sandoval,F,48500,48500
2014,SJ,SJ,Adam,Jahn,F,48500,48500
2014,SJ,SJ,JJ,Koval,M,48500,48500
2014,SJ,SJ,Bryan,Meredith,GK,48500,48500
2014,SJ,SJ,Tommy,Muller,D,48500,48500
2014,SJ,SJ,Billy,Schuler,F,48500,48500
2014,TFC,TOR,Nick,Hagglund,D,48500,48500
2014,TFC,TOR,Ryan,Richter,F,48500,48500
2014,RSL,RSL,Justen,Glad,D,47500,36500
2014,RSL,RSL,John,Stertzer,M,45875,36500
2014,COL,COL,John,Neeskens,D,42504,42504
2014,RBNY,NY,Marius,Obekop,M,41500,36500
2014,MTL,MTL,Jeremy,Gagnon-Lapare,M,40504,36504
2014,RSL,RSL,Aaron,Maund,D,40250,36500
2014,POR,POR,Bryan,Gallego,D,36750,36500
2014,CHV,CHV,Michael,Nwiloh,D,36504,36504
2014,CHV,CHV,Trevor,Spangenberg,GK,36504,36504
2014,CHV,CHV,Kristopher,Tyrpak,F,36504,36504
2014,CLB,CLB,Kingsley,Baiden,M,36504,36504
2014,CLB,CLB,Adam,Bedell,F,36504,36504
2014,COL,COL,David,Armstrong,M,36504,36504
2014,FCD,DAL,Victor,Ulloa,M,36504,36504
2014,DC,DC,Taylor,Kemp,D,36504,36504
2014,HOU,HOU,Anthony,Arena,D,36504,36504
2014,HOU,HOU,Michael,Lisch,GK,36504,36504
2014,KC,KC,Michael,Kafari,M,36504,36504
2014,KC,KC,Victor,Munoz,M,36504,36504
2014,MTL,MTL,Louis,Beland-Goyette,M,36504,36504
2014,MTL,MTL,Anthony,Jackson-Hamel,F,36504,36504
2014,MTL,MTL,Zakaria,Messoudi,M,36504,36504
2014,NE,NE,Larry,Jackson,GK,36504,36504
2014,NE,NE,Jossimar,Sanchez,D,36504,36504
2014,NE,NE,Alec,Sundly,M,36504,36504
2014,RBNY,NY,Chris,Duvall,D,36504,36504
2014,RBNY,NY,Eric,Stevenson,M,36504,36504
2014,PHI,PHI,Richard,Marquez,D,36504,36504
2014,PHI,PHI,Pedro,Ribeiro,M,36504,36504
2014,SEA,SEA,Aaron,Long,M,36504,36504
2014,SEA,SEA,Jimmy,Ockford,D,36504,36504
2014,SJ,SJ,Billy,Knutsen,GK,36504,36504
2014,TFC,TOR,Manuel,Aparicio,M,36504,36504
2014,TFC,TOR,Daniel,Lovitz,M,36504,36504
2014,TFC,TOR,Chris,Mannella,M,36504,36504
2014,TFC,TOR,Quillan,Roberts,GK,36504,36504
2014,VAN,VAN,Marco,Carducci,GK,36504,36504
2014,VAN,VAN,Ethen,Sampson,D,36504,36504
2014,CHI,CHI,Marco,Franco,D,36500,36500
2014,CHV,CHV,Donny,Toia,D,36500,36500
2014,CLB,CLB,Ross,Friedman,D,36500,36500
2014,CLB,CLB,Matt,Walker,M,36500,36500
2014,COL,COL,John,Berner,GK,36500,36500
2014,COL,COL,Jared,Watts,M,36500,36500
2014,FCD,DAL,Jonathan,Top,F,36500,36500
2014,FCD,DAL,Nick,Walker,D,36500,36500
2014,DC,DC,Conor,Shanosky,D,36500,36500
2014,KC,KC,Christian,Duke,D,36500,36500
2014,LAG,LA,Bradford,Jamieson,F,36500,36500
2014,LAG,LA,Raul,Mendiola,F,36500,36500
2014,NE,NE,Donnie,Smith,M,36500,36500
2014,NE,NE,Luis,Soffner,GK,36500,36500
2014,RBNY,NY,Ambroise,Bitolo,D,36500,36500
2014,RBNY,NY,Ruben,Bover,M,36500,36500
2014,RBNY,NY,Santiago,Castano,GK,36500,36500
2014,POR,POR,George,Fochive,M,36500,36500
2014,POR,POR,Taylor,Peay,D,36500,36500
2014,RSL,RSL,Eduardo,Fernandez,GK,36500,36500
2014,SEA,SEA,Dylan,Remick,D,36500,36500
2013,SEA,SEA,Clint,Dempsey,F,5038567,4913004
2013,RBNY,NY,Thierry,Henry,F,4350000,3750000
2013,LAG,LA,Robbie,Keane,F,4333333,4000000
2013,RBNY,NY,Tim,Cahill,M,3625000,3500000
2013,LAG,LA,Landon,Donovan,F,2500000,2500000
2013,MTL,MTL,Marco,Di Vaio,F,1937508,1000008
2013,SEA,SEA,Obafemi,Martins,F,1725000,1600000
2013,TFC,TOR,Danny,Koevermans,F,1663323,1250000
2013,VAN,VAN,Kenny,Miller,F,1124992,1114992
2013,SEA,SEA,Fredy,Montero,F,856000,700000
2013,CHI,CHI,Egidio,Rios,M,768000,768000
2013,FCD,DAL,David,Ferreira,M-F,730000,625000
2013,DC,DC,Dwayne,DeRosario,M,645333,600000
2013,CLB,CLB,Federico,Higuain,M-F,604000,440000
2013,SJ,SJ,Chris,Wondolowski,M,600000,550000
2013,PHI,PHI,Jose,Kleberson,M,495000,495000
2013,RSL,RSL,Alvaro,Saborio,F,453333,360000
2013,POR,POR,Diego,Valeri,M,400000,400000
2013,FCD,DAL,Mauro,Diaz,M,398000,312000
2013,KC,KC,Graham,Zusi,F-M,383250,350000
2013,VAN,VAN,Jay,DeMerit,D,375000,325000
2013,HOU,HOU,Brad,Davis,M,372063,325000
2013,CHI,CHI,Alvaro,Fernandez,M,366667,300000
2013,CLB,CLB,Chad,Marshall,D,361250,330000
2013,DC,DC,Chris,Pontius,M-F,361000,330000
2013,CHI,CHI,Bakary,Soumare,D,350000,310000
2013,FCD,DAL,Kenny,Cooper,F,342500,325000
2013,SJ,SJ,Clarence,Goodson,D,342000,315000
2013,RBNY,NY,Heath,Pearce,D,340736,331236
2013,RSL,RSL,Kyle,Beckerman,M,328750,300000
2013,RBNY,NY,Jamison,Olave,D,325000,275000
2013,FCD,DAL,Blas,Perez,F,324250,300000
2013,PHI,PHI,Carlos,Valdes,D,321000,321000
2013,KC,KC,Benny,Feilhaber,M,312188,300000
2013,TFC,TOR,Richard,Eckersley,D,310000,210000
2013,HOU,HOU,Ricardo,Clark,M,307750,274000
2013,MTL,MTL,Alessandro,Nesta,D,305000,260000
2013,DC,DC,Dejan,Jakovic,D,303341,280000
2013,FCD,DAL,George,John,D,301667,275000
2013,POR,POR,Donovan,Ricketts,GK,300000,275000
2013,RSL,RSL,Javier,Morales,M,300000,300000
2013,MTL,MTL,Matteo,Ferrari,D,295475,240000
2013,NE,NE,Juan,Toja,M-F,295000,275000
2013,LAG,LA,,Juninho,M,290000,290000
2013,MTL,MTL,Davy,Arnaud,M,290000,275000
2013,COL,COL,Marvell,Wynne,D,285000,200000
2013,SEA,SEA,Michael,Gspurning,GK,285000,210000
2013,LAG,LA,Omar,Gonzalez,D,282000,205000
2013,COL,COL,Gabriel,Torres,F,276500,264000
2013,COL,COL,Edson,Buddle,F,275000,275000
2013,RSL,RSL,Brandon,McDonald,M,273250,235000
2013,CHI,CHI,Dilaver,Duka,M,273000,140000
2013,KC,KC,Paulo,Nagamura,M,270500,265000
2013,POR,POR,Darlington,Nagbe,M/F,266000,130000
2013,CLB,CLB,Glauber,Berti,D,263333,215000
2013,FCD,DAL,Eric,Hassli,F,262276,237276
2013,CHV,CHV,Carlos,Bocanegra,D,261333,228000
2013,KC,KC,Aurelien,Collin,D,256250,250000
2013,MTL,MTL,Hernan,Bernardello,M,250008,250008
2013,CHI,CHI,Patrick,Nyarko,F,249500,230000
2013,CHI,CHI,Chris,Rolfe,F,248333,225000
2013,LAG,LA,Sean,Franklin,D,248333,225000
2013,VAN,VAN,Camilo,Sanvezzo,F,247500,210000
2013,COL,COL,Drew,Moor,D,247000,235000
2013,MTL,MTL,Troy,Perkins,GK,246833,225000
2013,POR,POR,Diego,Chara,M,243754,200004
2013,POR,POR,Will,Johnson,F,243750,243750
2013,HOU,HOU,Omar,Cummings,F,239000,225000
2013,VAN,VAN,Daigo,Kobayashi,M,238833,225000
2013,FCD,DAL,Raul,Fernandez,GK,237500,150000
2013,VAN,VAN,Nigel,Reo-Coker,D-M,237363,200000
2013,SEA,SEA,Steve,Zakuani,F,233000,135000
2013,VAN,VAN,Lee,Young-Pyo,D,231100,196900
2013,CHI,CHI,Jeff,Larentowicz,D,231000,225000
2013,VAN,VAN,Andy,O'Brien,D,230012,200012
2013,CLB,CLB,Matias,Sanchez,M,230000,190000
2013,CLB,CLB,Jairo,Arrieta,F,225375,216000
2013,SEA,SEA,Mauro,Rosales,M,225000,200000
2013,RBNY,NY,Dax,McCarty,M,222500,180000
2013,MTL,MTL,Andrew,Wenger,D/F,222000,120000
2013,HOU,HOU,Bobby,Boswell,D,220000,220000
2013,KC,KC,Jimmy,Nielsen,GK,220000,200000
2013,SJ,SJ,Steven,Lenhart,F,217500,210000
2013,PHI,PHI,Jeff,Parke,D,216500,205000
2013,TFC,TOR,Bobby,Convey,M,215000,200000
2013,RSL,RSL,Luis,Gil,M,213833,118750
2013,COL,COL,Matt,Pickens,GK,212933,190000
2013,PHI,PHI,Sebastian,Le Toux,M,212813,200000
2013,HOU,HOU,Alexander,Lopez,M,212000,192000
2013,VAN,VAN,Darren,Mattocks,F,212000,120000
2013,RSL,RSL,Nat,Borchers,D,211973,200004
2013,NE,NE,Saer,Sene,F,211538,200000
2013,RSL,RSL,Nick,Rimando,GK,210833,200000
2013,SEA,SEA,Osvaldo,Alonso,M,210000,210000
2013,SJ,SJ,Jason,Hernandez,D,208333,205000
2013,KC,KC,Teal,Bunbury,F,208000,110000
2013,RSL,RSL,Robbie,Findley,F,205500,175000
2013,CHI,CHI,Joel,Lindpere,M,205000,180000
2013,DC,DC,Lionard,Pajoy,F,205000,190000
2013,TFC,TOR,Alvaro,Rey,F,204450,180000
2013,COL,COL,Hendry,Thomas,M,200000,180000
2013,FCD,DAL,Ugo,Ihemelu,D,200000,200000
2013,KC,KC,Claudio,Bieler,F,200000,200000
2013,LAG,LA,Pablo,Mastroeni,M-D,200000,150000
2013,POR,POR,Maximiliano,Urruti,F,200000,200000
2013,TFC,TOR,Stefan,Frei,GK,200000,145000
2013,TFC,TOR,Matias,Laba,M,200000,200000
2013,RBNY,NY,Markus,Holgersson,D,199500,199500
2013,HOU,HOU,Tally,Hall,GK,198500,185000
2013,CHI,CHI,Logan,Pause,M,197833,180000
2013,SJ,SJ,Alan,Gordon,F,196667,175000
2013,CLB,CLB,Eddie,Gaven,M-F,195000,190000
2013,POR,POR,Jack,Jewsbury,D,194750,185000
2013,CHV,CHV,Dan,Kennedy,GK,194167,192500
2013,NE,NE,Kevin,Alston,D,194000,145000
2013,CHI,CHI,Mike,Magee,F,191667,185000
2013,DC,DC,Perry,Kitchen,D,190450,105000
2013,SEA,SEA,Jhon Kennedy,Hurtado,D,190000,190000
2013,VAN,VAN,Joe,Cannon,GK,189917,180500
2013,PHI,PHI,Jack,McInerney,F,189667,125500
2013,POR,POR,Mikael,Silvestre,D,186667,180000
2013,COL,COL,Vincente,Sanchez,F,186188,144000
2013,LAG,LA,Marcelo,Sarvas,M,184375,157500
2013,PHI,PHI,Amobi,Okugo,M,184250,101250
2013,HOU,HOU,Giles,Barnes,M,184188,175000
2013,MTL,MTL,Felipe,Martins,M,182500,150000
2013,SEA,SEA,Brad,Evans,F,181046,167296
2013,KC,KC,Matt,Besler,D,180000,180000
2013,MTL,MTL,Adrian Lopez,Rodriguez,D,180000,180000
2013,SJ,SJ,Sam,Cronin,M,177500,175000
2013,PHI,PHI,Brian,Carroll,M,176400,176400
2013,SJ,SJ,Jon,Busch,GK,176333,165000
2013,VAN,VAN,Gershon,Koffie,M,176000,165000
2013,CLB,CLB,Danny,O'Rourke,D,175000,170000
2013,NE,NE,Juan,Agudelo,F,175000,145000
2013,PHI,PHI,Conor,Casey,F,175000,175000
2013,SJ,SJ,Marvin,Chavez,M,175000,175000
2013,COL,COL,Atiba,Harris,M-F,173275,165000
2013,LAG,LA,Gyasi,Zardes,F,173000,100000
2013,COL,COL,Danny,Mwanga,F,171250,130000
2013,NE,NE,Kelyn,Rowe,M,171000,90000
2013,COL,COL,Brian,Mullan,M,170335,162000
2013,HOU,HOU,Jermaine,Taylor,D,169500,160000
2013,CHI,CHI,Gonzalo,Segares,D,168333,155000
2013,NE,NE,Matt,Reis,GK,167667,165000
2013,RSL,RSL,Chris,Wingert,D,167598,160598
2013,RBNY,NY,David,Carney,M,167000,144000
2013,POR,POR,Michael,Harrington,M-D,166833,140000
2013,RSL,RSL,Anthony,Beltran,D,166800,166800
2013,VAN,VAN,David,Ousted,GK,166156,150000
2013,FCD,DAL,Jackson,Goncalves,D,165375,144000
2013,HOU,HOU,Will,Bruin,F,165000,120000
2013,CHI,CHI,Maicon,Dos Santos,F,164433,157000
2013,MTL,MTL,Patrice,Bernier,F-M,162333,143000
2013,RSL,RSL,Ned,Grabavoy,M,161667,155000
2013,SEA,SEA,Adam,Moffat,M,161608,150000
2013,HOU,HOU,Oscar,Boniek Garcia,F,161250,130000
2013,NE,NE,Andrew,Farrell,D,161000,80000
2013,RBNY,NY,Ibrahim,Sekagya,D,159000,130000
2013,LAG,LA,Todd,Dunivant,D,156750,150000
2013,CHV,CHV,Tristan,Bowen,F,156364,125000
2013,SEA,SEA,Eddie,Johnson,F,156333,150000
2013,TFC,TOR,Robert,Earnshaw,F,155150,138000
2013,FCD,DAL,Walker,Zimmerman,D,155100,75000
2013,CLB,CLB,Tony,Tchani,M,155000,130000
2013,PHI,PHI,Zac,MacMath,GK,155000,110000
2013,CHI,CHI,Sean,Johnson,GK,153000,120000
2013,SJ,SJ,Mehdi,Ballouchy,M,152006,152006
2013,MTL,MTL,Zarek,Valentin,D,152000,100000
2013,DC,DC,John,Thorrington,M,150000,150000
2013,LAG,LA,Carlo,Cudicini,GK,150000,150000
2013,RBNY,NY,Fabian,Espindola,F,150000,150000
2013,POR,POR,Frederic,Piquionne,F,150000,142000
2013,POR,POR,Rodney,Wallace,M-D,150000,125000
2013,SEA,SEA,Patrick,Ianni,D,150000,150000
2013,MTL,MTL,Andrea,Pisanu,F,148000,100000
2013,MTL,MTL,Sanna,Nyassi,M,147625,140000
2013,KC,KC,Mikey,Lopez,M,147000,75000
2013,DC,DC,James,Riley,D,145750,140000
2013,HOU,HOU,Kofi,Sarkodie,D,145500,100000
2013,POR,POR,Ryan,Johnson,M,144704,144704
2013,CHV,CHV,Oswaldo,Minda,M,143750,125000
2013,NE,NE,AJ,Soares,D,143345,103345
2013,LAG,LA,AJ,DeLaGarza,D,142500,120000
2013,CHV,CHV,Edgar,Mejia,M,140000,140000
2013,SJ,SJ,Justin,Morrow,D,139563,130000
2013,NE,NE,Jerry,Bengtson,F,138840,132000
2013,COL,COL,Nick,LaBrocca,M,138333,120000
2013,MTL,MTL,Justin,Mapp,M,137500,125000
2013,MTL,MTL,Collen,Warner,M-F,137500,110000
2013,FCD,DAL,Zach,Loyd,M,136998,92373
2013,VAN,VAN,Omar,Salgado,F,136869,95000
2013,PHI,PHI,Michael,Farfan,M,136170,98670
2013,FCD,DAL,Andrew,Jacobson,M,135000,122500
2013,SEA,SEA,Leonardo,Gonzalez,D,135000,135000
2013,CHV,CHV,Ante,Jazic,D,132188,132188
2013,CLB,CLB,Agustin,Viana,D-M,131667,105000
2013,TFC,TOR,Jonas,Elmer,D,131488,125000
2013,CHI,CHI,Jalil,Anibaba,D,131245,91245
2013,FCD,DAL,Peter,Luccin,M,131000,90000
2013,RBNY,NY,Lloyd,Sam,F,130000,130000
2013,CHV,CHV,Erick,Torres,F,129996,129996
2013,NE,NE,Diego,Fagundez,F,127196,99996
2013,CLB,CLB,Wil,Trapp,M,127000,100000
2013,MTL,MTL,Hassoun,Camara,D/M,126625,115000
2013,PHI,PHI,Danny,Cruz,M,126500,120000
2013,PHI,PHI,Roger,Torres,M,125093,121968
2013,CHI,CHI,Federico,Puppo,F,125000,125000
2013,NE,NE,Andy,Dorman,M,125000,125000
2013,RBNY,NY,Roy,Miller,M,123745,123745
2013,SJ,SJ,David,Bingham,GK,122475,78100
2013,CLB,CLB,Dominic,Oduro,F,122015,120015
2013,KC,KC,Chance,Myers,D-M,120667,105000
2013,HOU,HOU,Eric,Brunner,D,120625,120000
2013,CHI,CHI,Juan Luis,Anangono,F,120000,120000
2013,CHV,CHV,Eric,Avila,M,120000,100000
2013,CHV,CHV,Mario,de Luna,D,120000,120000
2013,RSL,RSL,Olmes,Garcia,F,120000,120000
2013,SEA,SEA,Djimi,Traore,D,120000,120000
2013,VAN,VAN,Brad,Rusin,D,120000,120000
2013,CHI,CHI,,Alex,M,119950,110000
2013,KC,KC,Oriol,Rosell,M,118750,110000
2013,NE,NE,Stephen,McCarthy,M,118370,87120
2013,RSL,RSL,Chris,Schuler,D,117000,100000
